section	tenphim	tentienganh	daodien	dienvien	danhmuc	phimimg	baner	trailer	epname	epurl	epsub	chatluong	viewed
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		3	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/3.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		4	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/4.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		5	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/5.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		6	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/6.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		7	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/7.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		8	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/8.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		9	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/9.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		10	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/10.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		11	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/11.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		12	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/12.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		13	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/13.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		14	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/14.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		15	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/15.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		16	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/16.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		17	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/17.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		18	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/18.mp4		HD	312
2	Săn Lùng Quái Vật (Phần 1)	Grimm Season 1 (2011)	David Greenwalt	David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell, Sasha Roiz, Reggie Lee, Claire Coffee	Kinh Dị,Phiêu Lưu,Viễn Tưởng,Hình Sự	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/film/san-lung-quai-vat-phan-1.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/01/baner/san-lung-quai-vat-phan-1.jpg		19	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/san lung quai vat p1 2011/19.mp4		HD	312
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		1	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/1.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		2	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/2.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		3	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/3.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		4	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/4.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		5	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/5.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		6	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/6.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		7	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/7.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		8	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/8.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		9	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/9.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		10	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/10.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		11	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/11.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		12	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/12.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		13	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/13.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		14	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/14.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		15	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/15.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		16	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/16.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		17	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/17.mp4		HD	278
2	Dã Vương	Queen of Ambition (2013)	Jo Young Kwang	Kwon Sang Woo, Soo Ae, Jung Yunho, Kim Sung Ryung	Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/da-vuong.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/da-vuong.jpg		18	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/da vuong 2013/18.mp4		HD	278
2	Đặc vụ cấp 7	Civil Servant Level 7 (2013)	Kim Sang Hyeop	Joo Won, Choi Kang Hee, Hwang Chan Sung (2PM), Kim Min Seo	Tình Cảm,Hành Động	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/dac-vu-cap-7.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/dac-vu-cap-7.jpg		1	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/dac vu cap 7 2013/1.mp4		HD	334
2	Đặc vụ cấp 7	Civil Servant Level 7 (2013)	Kim Sang Hyeop	Joo Won, Choi Kang Hee, Hwang Chan Sung (2PM), Kim Min Seo	Tình Cảm,Hành Động	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/dac-vu-cap-7.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/dac-vu-cap-7.jpg		2	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/dac vu cap 7 2013/2.mp4		HD	334
2	Đặc vụ cấp 7	Civil Servant Level 7 (2013)	Kim Sang Hyeop	Joo Won, Choi Kang Hee, Hwang Chan Sung (2PM), Kim Min Seo	Tình Cảm,Hành Động	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/dac-vu-cap-7.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/dac-vu-cap-7.jpg		3	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/dac vu cap 7 2013/3.mp4		HD	334
2	Đặc vụ cấp 7	Civil Servant Level 7 (2013)	Kim Sang Hyeop	Joo Won, Choi Kang Hee, Hwang Chan Sung (2PM), Kim Min Seo	Tình Cảm,Hành Động	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/dac-vu-cap-7.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/dac-vu-cap-7.jpg		4	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/dac vu cap 7 2013/4.mp4		HD	334
1	Đặc Vụ Siêu Anh Hùng	Avengers Confidential: Black Widow &amp; Punisher (2014)	Kenichi Shimizu	Brian Bloom, Jennifer Carpenter Kịch bản: Ross Andru (character: The Punisher), Gerry Conway (character: The Punisher), Don Heck (character: Natasha Romanova), Mitsutaka Hirota (screenplay), Jack Kirby (characters), Stan Lee (characters), Larry Liebe	Hoạt Hình	http://116.118.112.25:8080/khophimhd/upload/2014/03/18/film/dac-vu-sieu-anh-hung.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/03/18/baner/dac-vu-sieu-anh-hung.jpg		FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/118ad11297ffefa6e04a1664767496fa/Avengers Confidential Black Widow And Punisher 2014 720p/Avengers Confidential Black Widow And Punisher 2014 .mp4		HD	18
1	Đặc Vụ Siêu Anh Hùng (HH)	Avengers Confidential: Black Widow and Punisher (2014)	Kenichi Shimizu	Jennifer Carpenter, Brian Bloom, John Eric Bentley	Hoạt Hình	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/dac-vu-sieu-anh-hung-hh.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/dac-vu-sieu-anh-hung-hh.jpg		FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/118ad11297ffefa6e04a1664767496fa/Avengers Confidential Black Widow And Punisher 2014 720p/Avengers Confidential Black Widow And Punisher 2014.mp4	Avengers Confidential Black Widow And Punisher 2014 _VN.srt	HD	13
2	KHÁM PHÁ VŨ TRỤ CÙNG STEPHEN HAWKING	INTO THE UNIVERSE WITH STEPHEN HAWKING (2010)	Iain Riddick,Martin Williams,Nathan Williams	Stephen Hawking, Benedict Cumberbatch, Melissa Ricci	Truyền Hình	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/kham-pha-vu-tru-cung-stephen-hawking.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/kham-pha-vu-tru-cung-stephen-hawking.jpg		1	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/118ad11297ffefa6e04a1664767496fa/Into.the.Universe.with.Stephen.Hawking/01 Aliens.mp4	01 Aliens_VN.srt	HD	54
2	KHÁM PHÁ VŨ TRỤ CÙNG STEPHEN HAWKING	INTO THE UNIVERSE WITH STEPHEN HAWKING (2010)	Iain Riddick,Martin Williams,Nathan Williams	Stephen Hawking, Benedict Cumberbatch, Melissa Ricci	Truyền Hình	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/kham-pha-vu-tru-cung-stephen-hawking.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/kham-pha-vu-tru-cung-stephen-hawking.jpg		2	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/118ad11297ffefa6e04a1664767496fa/Into.the.Universe.with.Stephen.Hawking/02 Time Travel.mp4	02 Time Travel_VN.srt	HD	54
2	KHÁM PHÁ VŨ TRỤ CÙNG STEPHEN HAWKING	INTO THE UNIVERSE WITH STEPHEN HAWKING (2010)	Iain Riddick,Martin Williams,Nathan Williams	Stephen Hawking, Benedict Cumberbatch, Melissa Ricci	Truyền Hình	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/film/kham-pha-vu-tru-cung-stephen-hawking.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/04/02/baner/kham-pha-vu-tru-cung-stephen-hawking.jpg		3	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/118ad11297ffefa6e04a1664767496fa/Into.the.Universe.with.Stephen.Hawking/03 The Story of Everything.mp4	03 The Story of Everything_VN.srt	HD	54
1	Ngày Tận Thế	armageddon	Michael Bay	Bruce Willis, Billy Bob Thornton, Liv Tyler, Ben Affleck, Will Patton, Owen Wilson, Jessica Steen	Viễn Tưởng	http://vaphim.com/wp-content/uploads/2012/05/Armageddon-1998.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/118ad11297ffefa6e04a1664767496fa/Thanh/BSTTHAMHOA2012/444lastdayonearth-Ngaytanthe/4.44.Last.Day.On.Earth.2011.mp4		HD	31
2	Hàng Rào Tình Yêu	Ton Ruk Rim Rua (2013)	Boom Runya	Mark Prin, Kimmy Kimberley	Lãng Mạn,Hài Hước,Tâm Lý,Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/03/10/film/hang-rao-tinh-yeu.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/03/10/baner/hang-rao-tinh-yeu.jpg		5	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/hang rao tinh yeu 2013/5.mp4		HD	76
2	Hàng Rào Tình Yêu	Ton Ruk Rim Rua (2013)	Boom Runya	Mark Prin, Kimmy Kimberley	Lãng Mạn,Hài Hước,Tâm Lý,Tình Cảm	http://116.118.112.25:8080/khophimhd/upload/2014/03/10/film/hang-rao-tinh-yeu.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/03/10/baner/hang-rao-tinh-yeu.jpg		4	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/hang rao tinh yeu 2013/4.mp4		HD	76
